length_x,length_y,cmd_raw_x,cmd_raw_y
8,-15,1.70000000000039,-2.74923721989161
8,-15,1.70000000000008,-2.74989330256418
8,-15,1.70000000000002,-2.74997866051284
8,-14,1.7,-2.60709242631744
7,-14,1.557827,-2.59935641914779
7,-14,1.549293,-2.59991255655683
7,-13,1.549904,-2.45780951131137
7,-13,1.5499808,-2.44928950226227
7.00000000000001,-12,1.54999616,-2.30773030045246
7.00000000000001,-12,1.549999232,-2.29927366009049
7,-11,1.5499998464,-2.1577271320181
7,-11,1.54999996928,-2.14927302640362
7,-11,1.549999993856,-2.14990000528072
7,-9.99999999999999,1.5499999987712,-2.00780700105614
7,-9.99999999999999,1.54999999975424,-1.99928900021123
7,-9,1.54999999995085,-1.85773020004225
8,-9,1.69217299999017,-1.84927364000845
8,-9,1.70070699999803,-1.84990012800169
8,-9,1.70009599999961,-1.84998002560034
8,-8,1.70001919999992,-1.70782300512007
9,-7.99999999999999,1.84614708999998,-1.69940570102401
9,-7.99999999999999,1.850354268,-1.6999038402048
9,-7.99999999999999,1.8500481536,-1.69998076804096
9,-7.99999999999999,1.85000963072,-1.69999615360819
9,-9,1.850001926144,-1.84217223072164
9,-9,1.8500003852288,-1.85070684614433
8,-8,1.70782707704576,-1.70792296922886
8,-8,1.69929301540915,-1.69931219384577
8,-8,1.69990400308183,-1.69990783876915
8,-8,1.69998080061637,-1.69998156775383
8,-8,1.69999616012327,-1.69999631355077
7,-8,1.55782623202465,-1.69999926271015
5.99999999999999,-7.99999999999999,1.40711984640493,-1.69999985254203
5.99999999999999,-7.99999999999999,1.39919696928099,-1.69999997050841
5.99999999999999,-7.99999999999999,1.3998847938562,-1.69999999410168
4.99999999999999,-8,1.25780395877124,-1.69999999882034
4.99999999999999,-8,1.24928839175425,-1.69999999976407
5,-6.99999999999999,1.24990307835085,-1.55782699995281
4,-5.99999999999999,1.10780761567017,-1.40711999999056
4,-5.99999999999999,1.09930975949767,-1.39921763636175
3,-3.99999999999999,0.958627915984834,-1.11733418271568
3,-2.99999999999999,0.949218018662735,-0.955548401689546
3,-2.99999999999999,0.949889462318406,-0.949139331393923
4,-1.99999999999999,1.09215089246368,-0.807696139006057
4,-1.99999999999999,1.10070257849274,-0.79926682780121
4,-1,1.10009511569855,-0.657725765560243
4,-1,1.10001902313971,-0.649272753112049
4,-0,1.10000380462794,-0.50772695062241
4,1.00000000000001,1.10000076092559,0.642900009875519
4,1.00000000000001,1.10000015218512,0.650807001975105
4,2,1.10000003043702,0.792289000395021
4,2,1.1000000060874,0.800730200079005
4,2,1.10000000121748,0.800100640015801
4,2,1.1000000002435,0.800020128003161
4,2,1.1000000000487,0.800004025600633
4,2,1.10000000000974,0.800000805120127
3,2.00000000000001,0.957827000001948,0.800000161024027
4,3.00000000000001,1.09146600000039,0.942173032204806
4,3.00000000000001,1.10061100000008,0.950707006440963
4,4.00000000000001,1.10007680000002,1.0922690012882
4,4.00000000000001,1.10001536,1.10072620025764
4,5.00000000000001,1.100003072,1.24227284005153
4,5.00000000000001,1.1000006144,1.25072696801031
3,5.00000000000001,0.95782712288,1.25009999360206
3,6.00000000000001,0.949293024576,1.39219299872042
3,6.00000000000001,0.9499040049152,1.40071099974408
3,6.00000000000001,0.94998080098304,1.40009679994882
3,6.00000000000001,0.949996160196608,1.40001935998976
3,6.00000000000001,0.949999232039322,1.40000387199795
3,5.00000000000001,0.949999846407864,1.25782777439959
47,-5,13.6458359821833,-1.16043684512008
47,-5,14.1091527964367,-1.25476596902402
47,-5,14.0998329592873,-1.2504991938048
47,-5,14.0999665918575,-1.25009983876096
47,-5,14.0999933183715,-1.25001996775219
47,-5,14.0999986636743,-1.25000399355044
46,-5,13.8088347327349,-1.25000079871009
45,-5,13.508329546547,-1.25000015974202
43,-5,12.9171089093094,-1.2500000319484
42,-5,12.6077573818619,-1.25000000638968
39,-4,11.7258748763724,-1.10782700127794
39,-4,11.6984031752745,-1.09929300025559
38,-5,11.4086518350549,-1.24207700005112
37,-5,11.108292967011,-1.25068780001022
36,-5,10.8082665934022,-1.25009216000205
35,-5,10.5082613186804,-1.25001843200041
33,-6,9.91709526373609,-1.39217668640008
33,-6,9.89896092547449,-1.40068710091638
32,-6,9.60870973054944,-1.400096147456
30,-6,9.01713954610989,-1.4000192294912
28,-6,8.41659850922198,-1.40000384589824
27,-5,8.10770070184439,-1.25782776917965
26,-5,7.80819354036888,-1.24929315383593
25,-4.00000000000001,4.25697708288582,-1.10773103076719
24,-4,4.10699541657716,-1.09927380615344
23,-3.00000000000001,3.95699908331543,-0.957727161230689
21,-3.00000000000001,3.66482681666309,-0.949273032246138
20,-3,3.50629296333262,-0.949900006449228
17,-3.00000000000001,3.07255799266652,-0.949980001289847
17,-3.00000000000001,3.04773979853331,-0.94999600025797
16,-4,2.90751115970666,-1.09217220005159
15,-4,2.75705683194133,-1.10070684001032
13,-4.00000000000001,2.46483836638827,-1.10009596800206
13,-4.00000000000001,2.44846827327765,-1.10001919360041
12,-4,2.30761145465553,-1.10000383872008
12,-3.00000000000001,2.29924989093111,-0.957827767744018
11,-3,2.15772237818622,-0.949293153548804
10,-3,2.00709907563724,-0.949904030709761
10,-2.00000000000001,1.99919281512745,-0.807807806141951
7.99999999999999,-2.00000000000001,1.71553796302549,-0.799289161228392
7.99999999999999,-2.00000000000001,1.6985627926051,-0.799903232245679
7,-2.00000000000001,1.55763035852102,-0.799980646449137
6,-2.00000000000001,1.4070806717042,-0.799996129289828
55,-2,16.0052713579178,-0.804799225857964
55,-2,16.5124472715835,-0.800959845171593
55,-2,16.5002648543167,-0.800191969034318
54,-2,16.2088879708633,-0.800038393806864
53,-2,15.9083401941727,-0.800007678761373
52,-2,15.6082760388345,-0.800001535752275
50,-2,15.0170982077669,-0.800000307150455
47,-1,14.1254252415534,-0.657827061430092
43,-1,12.9103908705329,-0.649444345619352
42,-1,12.6079690629955,-0.649904002457204
40,-0,12.0170519459324,-0.507807800491441
38,-0,11.4165809891865,-0.499289160098288
36,-0,10.8165321978373,-0.499903232019658
34,0.999999999999999,10.2165224395675,0.64219235359607
33,0.999999999999998,9.90768548791349,0.650710870719213
31,1,9.3170254975827,0.650096774143843
30,-0,9.00774069951654,0.507846354828769
28,-0,8.41703653990331,0.499296870965754
26,-0,7.81657790798066,0.499904774193151
23,-1.00000000000001,3.97184696826919,-0.64219204516137
23,-1.00000000000001,3.94764299365384,-0.650710809032275
22,-1,3.80749179873077,-0.650096761806455
20,-1.00000000000001,3.51487995974615,-0.650019352361292
20,-1.00000000000001,3.49847659194923,-0.650003870472259
19,-0,3.35761311838985,-0.507827774094452
18,-0,3.20707722367797,-0.49929315481889
18,-1,3.19918844473559,-0.642077030963778
17,-1.00000000000001,3.05771008894712,-0.650687806192757
16,-1,2.90709661778942,-0.650092161238552
15,-1.00000000000001,2.75701932355789,-0.650018432247711
13,-1.00000000000001,2.46483086471158,-0.650003686449543
13,-1.00000000000001,2.44846677294232,-0.650000737289909
13,-1.00000000000001,2.44978415458846,-0.650000147457983
13,-0,2.44995683091769,-0.507827029491595
12,-0,2.30781836618354,-0.499293005898319
12,-0,2.29929127323671,-0.499904001179664
11,-0,2.15773065464734,-0.499980800235933
11,-0,2.14927373092947,-0.499996160047187
10,-0,2.00772714618589,-0.499999232009437
10,-0,1.99927302923718,-0.499999846401887
10,-0,1.99990000584744,-0.499999969280377
9,-0,1.85780700116949,-0.499999993856076
109,1.10218211923262e-15,23,1.22879607882413e-09
109,1.10218211923262e-15,23,2.45779189809426e-10
109,1.10218211923262e-15,23,4.91846269088004e-11
109,1.10218211923262e-15,23,9.8745318356683e-12
109,1.10218211923262e-15,23,2.02133027799574e-12
108,9.79717439317883e-16,23,4.58265365445001e-13
107,8.57252759403147e-16,23,1.52250501599923e-13
105,0.999999999999999,23,0.642173000000015
101,1,23,0.650707000000003
99,1,23,0.650096000000001
99,1,23,0.6500192
95,0.999999999999999,23,0.65000384
95,0.999999999999999,23,0.650000768
91,1,23,0.6500001536
91,1,23,0.65000003072
89,1,23,0.650000006144
86,0.999999999999999,23,0.6500000012288
84,0.999999999999999,23,0.65000000024576
81,2,23,0.792173000049151
78,0.999999999999999,23,0.658534000009831
75,0.999999999999996,22.5247918413164,0.649389000001966
